id,instagram,twitter,facebook,spotify,twitch,patreon,vk,plus.google,play.google,steam,myspace,merchandise
UCunkR_ekffRWZppVa1E6tIA,0,0,0,0,0,0,0,0,0,0,0,0
UCKNxe9-HQRngiQ0DOXVdzIg,0,0,0,0,0,0,0,0,0,0,0,0
UCSK2RFSWBUZ5aCz27jcg0Dg,0,0,0,0,0,0,0,0,0,0,0,0
UCmraZwWAlMHxyR5nVjWzRPQ,0,0,0,0,0,0,0,0,0,0,0,0
UC03GdYOZbnLQAPDXmjc6W9g,1,0,1,0,0,0,0,0,0,0,0,0
UCNz1NDkML_9CITkgAZap_EQ,0,0,0,0,0,0,0,0,0,0,0,0
UC49lY9F3iV3m2pe1xVaxfwg,1,1,1,0,0,0,0,0,0,0,0,0
UCcy8AQ6QZRuoHxR7c5ZVHMA,0,0,0,0,0,0,0,0,0,0,0,0
UCuxe7OCum_5OGfG8A5GOgFQ,0,0,0,0,0,0,0,0,0,0,0,0
UCxLOTgnqpSqQp_kMPlb7PWw,0,0,0,0,0,0,0,0,0,0,0,0
UCCXyLN2CaDUyuEulSCvqb2w,1,1,1,0,0,0,0,0,0,0,0,0
UC5hY3L7-g2rrX1Lh8lghNKA,0,0,0,0,0,0,0,0,0,0,0,0
UC25Vv5QnoLGF-LH__bHvYAg,0,0,0,0,0,0,0,0,0,0,0,0
UCeib2to0A3t7fe1rjNUZ2VA,0,0,0,0,0,0,0,0,0,0,0,0
UC-Gk_QcTbNd8XFNJJIvN_HA,0,0,0,0,0,0,0,0,0,0,0,0
UCcML_Jc32zi_QHWN2Ou5sAw,1,1,0,0,0,0,0,0,0,0,0,0
UCayRpbmAiiuU50OpDPVSjwA,1,1,1,0,0,0,0,0,0,0,0,0
UCinWuQYlQ71IM6mjxvjYowA,0,0,0,0,0,0,0,0,0,0,0,0
UC6LKuH7RPkvRmzS9-8URtqA,0,0,1,1,0,0,0,0,0,0,0,0
UCuW8NszZfAwPm5_qPJ1m9Hg,0,0,0,0,0,0,0,0,0,0,0,0
UCJREs4tLUt41Cb8Y6Yz0Q9A,0,1,1,0,0,0,0,0,0,0,0,0
UCvxzTKmHYIvGJMHXCkOQSoA,0,0,0,0,0,0,0,0,0,0,0,0
UC6Bc7FI-EwV21Z0eWAn8CLw,0,0,1,0,0,0,0,0,0,0,0,0
UCzjKFGxAQKNsydtyJMRLeEA,0,0,0,0,0,0,0,0,0,0,0,0
UCo82xGxmrhvJJcu6clXd2RQ,0,0,0,0,0,0,0,0,0,0,0,0
UChqgQO1KT8pNKbxFkIm65vA,0,0,0,0,0,0,0,0,0,0,0,0
UCW-nTiduQso39qU-nwRLFnw,1,0,0,0,0,0,0,0,0,0,0,0
UCeyYwRwsnlJqjEk9r0zN-Tg,0,0,0,0,0,0,0,0,0,0,0,0
UCt7x-R__qoamGgpoACGbMRA,1,0,1,0,0,1,0,0,0,0,0,0
UClgSs8tiO7xFDoHfOyjYfBQ,0,0,1,0,0,0,0,0,0,0,0,0
UCdyPIHVssA27_6C4ONHerdA,0,0,0,0,0,0,0,0,0,0,0,0
UCc-2P5tCezbxegb7gxp6EXg,1,0,1,0,0,0,0,0,0,0,0,1
UCz9jiBFADtVsjQj6uw5View,0,0,0,0,0,0,0,0,0,0,0,0
UCnspcLs2srRSiSN9QbQyzgA,0,0,0,0,0,0,0,0,0,0,0,0
UCQphRgAhj5UxktrQNP3WF5g,1,1,1,0,0,0,0,0,0,0,0,0
UCqjs1q8AgAVNiXMeSUTgRdw,0,0,0,0,0,0,0,0,0,0,0,0
UClrspzn-LEl1IS7PP6J2Dyw,1,1,1,0,0,0,0,0,0,0,0,0
UCQ0y1zqDwr7c-4_0Sn3OiNg,0,0,0,0,0,0,0,0,0,0,0,0
UCOHrblE5RytYqNt93C-6xlw,1,1,0,0,0,0,0,0,0,0,0,0
UCaFLF1d0KWvzXFup7fhSuBQ,0,0,0,0,0,0,0,0,0,0,0,0
UCX0QUC6ydqtM3yoZ-DCi2dQ,0,0,1,0,0,0,0,1,0,0,0,0
UC15U8LldHq-u_VtBZ5WD-vA,0,1,1,0,0,0,0,0,0,0,0,0
UC1r0AHAR1JqhdpnVaxRt2Dw,0,0,0,0,0,0,0,0,0,0,0,0
UCwW65z28kuEMHWJnYLBumFA,0,1,1,0,0,0,0,0,0,0,0,0
UC_Pa9A3YASuRuiXYkdY6cJA,0,0,0,0,0,0,0,1,0,0,0,0
UC8LDjhMPm6UaeT5B7IHZTIg,0,0,0,0,0,0,0,0,0,0,0,0
UCnda2vfoiN9UBuzvoMtvg4w,1,1,1,0,0,0,0,0,0,0,0,0
UCElmdUDpMSEhkzYDBM5D1VQ,0,0,0,0,0,0,0,0,0,0,0,0
UCZIXEpDUR07NvzHweJKADvQ,1,0,0,0,0,1,0,0,0,0,0,0
UC8slk_6v-581FuStNtDObcA,0,0,0,0,0,0,0,0,0,0,0,0
UCR0mY8lqnHQ2jMAiuPz5cuQ,0,0,0,0,0,0,0,0,0,0,0,0
UCnIup-Jnwr6emLxO8McEhSw,0,1,1,0,0,0,0,0,0,0,0,0
UCJplp5SjeGSdVdwsfb9Q7lQ,1,0,1,0,0,0,0,0,0,0,0,0
UCaNWG1vNcB-efbVwP-Ucb7A,0,0,0,0,0,0,0,0,0,0,0,0
UCRx3mKNUdl8QE06nEug7p6Q,1,1,1,1,0,0,0,0,1,0,0,0
UCUY6t_N9MyEWu6I0ZXkbtKA,1,0,1,0,0,0,0,0,0,0,0,0
UCWTUogPOPESVYvncnqp-rMA,0,1,1,0,0,0,0,0,0,0,0,0
UCbvMKgaNd9tDl8_ZjoorVdQ,0,1,1,0,0,0,0,1,0,0,0,0
UCdtn2lX0irVHd-MRHBmYuFw,0,1,1,0,0,0,0,1,1,0,0,0
UCIJ44QRtVGm_gBh_deuL5ow,1,0,1,0,0,0,0,0,0,0,0,0
UCssHNwKWTd9Aa3XbhltmO8g,1,0,1,0,0,0,1,0,0,0,0,0
UCUJz3Kx_UkivcPzdAmcFAPg,0,1,1,0,0,0,0,0,0,0,0,0
UC4WbPrDz80xWhm__jTYr1zQ,0,0,1,0,0,0,0,0,0,0,0,0
UCrEySuymGAXrm9ivZXmsG5g,0,0,0,0,0,0,0,0,0,0,0,0
UCyRzREMDp5tGKGkorYJ68vA,0,0,0,0,0,0,0,0,0,0,0,0
UChm75zB1lcC54HIreBjp3cA,0,0,0,0,0,0,0,0,0,0,0,0
UCrreHSUa5rnuCVDeO8dX4eA,0,0,0,0,0,0,0,0,0,0,0,0
UCTFiwqN4vrW7axA1Nr1DmZQ,0,0,0,0,0,0,0,0,0,0,0,0
UCrNnk0wFBnCS1awGjq_ijGQ,1,1,1,0,0,0,0,0,0,0,0,0
UC11SnGdJ_dCMfyWU3_Q-dlA,0,1,1,0,0,0,0,1,0,0,0,0
UCak0K2x6thcwx2HgvLKbkDA,1,1,1,0,0,0,1,0,0,1,0,0
UCi62-PN2YhhyLOOOYIHBYrg,0,0,0,0,0,0,0,0,0,0,0,0
UCCotmb6EB1FzgoGzYsT4j3A,0,0,0,0,0,0,0,0,0,0,0,0
UCgCuSz_4D6oOgxk4_CMtlag,0,0,0,0,0,0,0,0,0,0,0,0
UCawoeM28kp5w6wQwwDl5GsQ,0,0,0,0,0,0,0,0,0,0,0,0
UC7ZwQ2SmU952NRs1-KtKYFg,1,1,1,0,0,0,0,0,0,0,0,0
UCs7on9W7SIbyO4f-Pb7lgbg,0,1,1,0,0,0,0,0,0,0,0,0
UCuPwpWv51QQbb3lxR4K_bTQ,1,0,0,0,0,1,1,0,0,0,0,0
UCcsCqyzOf5LGGIrl7VCxFgw,0,0,0,0,0,0,0,0,0,0,0,0
UCurhhc188L7ARz8YMiQN7qw,1,0,0,0,0,0,0,0,0,0,0,1
UCJ2Zpj_vN9aKAtSbWytBAAQ,0,0,0,0,0,0,0,0,0,0,0,0
UCx790OVgpTC1UVBQIqu3gnQ,1,0,1,0,0,0,0,1,0,0,0,0
UCN7Vzk6tT4QsoYxHnKxrbyA,0,0,0,0,0,0,0,0,0,0,0,0
UC_c4psnFX-ZyCUXA_vlXpIQ,0,0,0,0,0,0,0,0,0,0,0,0
UCfQiA455x2qMpnYNyfyYi-w,0,1,1,0,0,0,0,1,1,0,0,0
UCdf3-6uDX7QAiuTpnoYKAUA,0,0,0,0,0,0,0,0,0,0,0,0
UCEG6CjJdFAk7BfSVXxMWVgA,0,0,0,0,0,0,0,0,0,0,0,0
UCEXFDIAmobI0x7D7rnuCE7Q,0,0,1,0,0,0,0,0,0,0,0,0
UC3rn3yj-3LlNWnY5ta8qVXA,0,0,0,0,0,0,0,1,0,0,0,0
UCiRRt7kZ8FA28fhdxrG2y4g,0,0,0,0,0,0,0,0,0,0,0,0
UCH0HvBshlVE7gCoV6as51og,0,1,1,0,0,0,0,0,0,0,0,0
UCc6k9Dfebh7KZnrIl2k3AtA,1,0,1,0,0,0,0,0,0,0,0,0
UC3Xvtda2B1OGhAoOorTVzbA,0,0,0,0,0,0,0,0,0,0,0,0
UCdPjfKIGOdNwJB8EFe-Ov5Q,0,1,0,0,0,0,0,0,0,0,0,0
UC480nIZgyKB7TV3F9K8mvaQ,0,0,0,0,0,0,0,0,0,0,0,0
UCy8JE02vK0Ag5IxBaENVSDA,0,1,1,1,0,0,0,0,1,0,0,0
UCF6JZbABQaC2wQ0KId8cghQ,1,0,0,0,0,0,0,0,0,0,0,0
UCt3r0P8fkPJwoLfxLP04Y3g,1,0,0,0,0,0,0,0,0,0,0,0
UCz1wcY6q4NfskgSEHD-buXg,0,0,0,0,0,0,0,0,0,0,0,0
UCpAWa_OKUOs3g3XavgdrlFw,0,0,0,0,0,0,0,0,0,0,0,0
UCK28K1IprwHTpOEy95DXGsg,0,0,0,0,0,0,0,0,0,0,0,0
UCVUdHi-tdW5AKdzMiTPG97Q,0,1,1,0,0,0,0,0,0,0,0,0
UCmFe3H3RS9lj76bj4p_Clyg,0,0,0,0,0,0,0,0,0,0,0,0
UCgKdmbAuRC8-jjpDy6Amhew,1,1,1,0,0,0,0,0,1,0,0,0
UCEUo20MbQDaZ19y7GR6o5CQ,0,0,1,0,0,0,0,0,0,0,0,0
UCovmRajiPdj800jgO22CEcQ,0,0,0,0,0,0,0,0,0,0,0,0
UCB5DCrEQdSSE0t7lwK9g48Q,0,0,0,0,0,0,0,0,0,0,0,0
UCW9mpfvO5t3KY0vDn8c9yGg,0,0,0,0,0,0,0,0,0,0,0,0
UCKIY7MfhM34LXoUmLyIDYvA,0,1,1,0,1,0,0,1,0,0,0,0
UCcodAvIIZt7PEbT4g6oQUuQ,0,0,0,0,0,0,0,0,0,0,0,0
UCdodt9k7SFkQmmYkqDawVAg,0,0,0,0,0,0,0,0,0,0,0,0
UCfeIkx_3ajdIvFtsHWduThg,0,0,0,0,0,0,0,0,0,0,0,0
UCegSM4eTvXqXylcPQ2SDezw,0,0,0,0,0,0,0,0,0,0,0,0
UCE0juXWwPCEPdgHGAW91NtQ,1,0,1,0,0,0,1,1,0,0,0,0
UCBHtFOBvwfEAq4S4mY3OnhA,0,0,0,0,0,0,0,0,0,0,0,0
UCmoZaeNippb_rRujSSDZWlw,0,0,0,0,0,0,0,0,0,0,0,0
UCKcC6ZyP333NzA2HdayGl3g,0,0,0,0,0,0,0,0,0,0,0,0
UCkxXL3q6RjJ3Jxpxp_9453A,0,0,0,0,0,0,0,0,0,0,0,0
UCspBJnvek5bUBpwLSjp4IAg,1,1,1,0,0,0,0,0,0,0,0,0
UCACE1oA4yri1aXv2vgWBqsA,0,1,1,0,0,0,0,1,0,0,0,0
UCoi3aLlLa6xs0A1QwR_7oxA,0,0,1,0,0,0,0,0,0,0,0,0
UCUVnfQaEmCIhFZC5d_JniyQ,1,1,1,0,0,0,0,0,0,0,0,0
UCYv3LK7PNvRhyn168WAPCBA,0,0,0,0,0,0,0,0,0,0,0,0
UCK9tdfBjgXI0iXExp6D9H1w,0,0,0,0,0,0,0,0,0,0,0,0
UC5dXyZnDNRKKNiZ89JwpdAA,0,0,0,0,0,0,0,0,0,0,0,0
UC9ERyu2IC09qxhUAMlYOrOQ,0,0,0,0,0,0,0,0,0,0,0,0
UCt9SZgFExNwWTH5T_JnyF-A,0,0,1,0,0,0,0,0,0,0,0,0
UCg-YSRB6TsIq-c5PUZ0F1Jg,1,1,1,0,0,0,0,0,0,0,0,0
UCCOSYITWQHRSUxvlQ4_PSCg,1,1,1,0,1,0,0,0,0,0,0,0
UCMein5OasYr4Qvb2wsqKmDA,0,0,0,0,0,0,0,0,0,0,0,0
UC1fDuZS5ocvRje3wn_WurQQ,0,0,0,0,0,0,0,0,0,0,0,0
UC6cB9lGyhVKdxxAL-hS-r6Q,0,0,0,0,0,0,0,0,0,0,0,0
UCmxy940oB8wEKz602zya6rw,0,1,1,0,0,0,0,0,0,0,0,0
UCcXEFiBWB1qPBD2FeieAKHA,0,0,0,0,0,0,0,0,0,0,0,0
UCRL3LmQvt3G0d5UFnLPUKNA,0,0,1,0,0,0,0,0,0,0,0,0
UCGxxQTE7NmP35YhtmuWGtcA,0,0,0,0,0,0,0,0,0,0,0,0
UCdvZyOdIUeenZjNET0scceA,0,0,0,0,0,0,0,0,0,0,0,0
UCRdVJ9XqHCb6BqApCIO_TYg,1,1,1,0,0,0,0,0,0,0,0,0
UCiifkYAs_bq1pt_zbNAzYGg,1,1,1,0,0,0,0,0,0,0,0,0
UCDdq-AP4ELW0Jhzo3XrCibA,0,0,0,0,0,0,0,0,0,0,0,0
UCKOWKl8r7W2Fp9VP6MOo2Vg,0,1,1,0,0,0,0,0,0,0,0,0
UCWzjHW6wDM7-X7RvlbuGAOQ,0,0,0,0,0,0,0,0,0,0,0,0
UCwmPX6VM_fwhUX7tEnxV8Hw,0,0,0,0,0,0,0,0,0,0,0,0
UCUqVGpeUwrFZFNurg8pb8-w,0,0,0,0,0,0,0,0,0,0,0,0
UC3LUKl_RkACnX-fLtaJQ1ZA,0,0,0,0,0,0,0,0,0,0,0,0
UCcE1Ou8AFx01u_HVfFIIk4Q,0,0,0,0,0,0,0,0,0,0,0,0
UCLAX0ZPNC9nrzCxNGbdABkg,0,0,0,0,0,0,0,0,0,0,0,0
UCn9aylfW5MHOWBGQNaO_Img,0,0,0,0,0,0,0,1,0,0,0,0
UCeKFnLai0rHDtuGa_1BiDOQ,0,0,0,0,0,0,0,0,0,0,0,0
UCmkgg5el8Fg3IX_baZyfSaQ,1,1,1,0,0,0,0,0,0,0,0,0
UCjcDfiG5ViPeTVCEXvlxryw,0,0,0,0,0,0,0,0,0,0,0,0
UC7dPFcwt6CYYfH6pddOS6Lg,0,0,0,0,0,0,0,0,0,0,0,0
UC4N3oJKxR9rf1mE-UKHD4uw,0,0,0,0,0,0,0,0,0,0,0,0
UCaOJC_hkLN7qcI_YcEemJrA,0,0,1,0,0,0,0,1,0,0,0,0
UCS0iYqlX7ZB5f-ez-LUjYMg,0,0,0,0,0,0,0,0,0,0,0,0
UCw1hNwqMnoK2ExDYc1C68Qg,0,1,1,0,0,0,0,0,0,0,0,0
UCK5b_ZpkpAK6yi48u-tIsmA,0,0,0,0,0,0,0,0,0,0,0,0
UC5aphW8KFNRX2YSgDQVlobQ,0,0,0,0,0,0,0,0,0,0,0,0
UC3JabibvZ2NQFZHsI0eVOrw,0,0,0,0,0,0,0,0,0,0,0,0
UC2w5Nr8hsN-HjOVidBqDDOA,0,0,1,0,0,0,0,0,0,0,0,0
UC_xkEASf2ctn0fbxdKds53w,0,0,0,0,0,0,0,0,0,0,0,0
UC1q0PcMX2KX_xWVAWx0dS9Q,0,0,0,0,0,0,0,0,0,0,0,0
UCCQ2T12D0RaMISdp5FToN8A,0,0,0,0,0,0,0,0,0,0,0,0
UC9VVI_PzSXORzYmg5Us9iYw,0,1,0,0,0,0,0,0,0,1,0,0
UCfrREf-q6PbTxNgsB5XAp6A,1,1,1,0,0,0,0,0,0,0,0,0
UC5hGF_3toFzHf-efSFEWNrA,0,0,0,0,0,0,0,0,0,0,0,0
UClUsCEaF7EkbNFLBOwjCK8w,0,0,1,0,0,0,0,0,0,0,0,0
UCW5xCqirsmdKqYWYMj-pVUw,0,0,0,0,0,0,0,0,0,0,0,0
UC33fkk4oNhgT33DXMQroZ2A,0,0,0,0,0,0,0,0,0,0,0,0
UCUH9ymJSEZadhDuRgo0YzlA,0,0,0,0,0,0,0,0,0,0,0,0
UC1PUDdvVZWHrGbKTU1s-4_w,0,0,0,0,0,0,0,0,0,0,0,0
UCkYctg8pT2rKmXTOMNpUlRw,0,0,0,0,0,0,0,0,0,0,0,0
UCwd8sXm9BjOomh19pZOSu6g,0,0,0,0,0,0,0,0,0,0,0,0
UCi0vvYE1OQoG25FCSoPGTRw,0,0,0,0,0,0,0,0,0,0,0,0
UCkVnkJQ07pipfs_dRvclGcw,0,0,0,0,0,0,0,0,0,0,0,0
UCwfGWU2TJy8R4B43vU5FotA,0,0,0,0,0,0,0,0,0,0,0,0
UC5emGb55SWV0t-rP0nS6neA,0,0,0,0,0,0,0,0,0,0,0,0
UCtIGiOgAUxka5MTnALd3jUA,0,0,0,0,0,0,0,0,0,0,0,0
UCrbbNX6EqnbRQD09YkWULwA,0,0,0,0,0,0,0,0,0,0,0,0
UC7zUpv5LTAXy5c9jhhRz82g,0,0,0,0,0,0,0,0,0,0,0,0
UCcrHy0Y4MdTjEhQ9tyQO9nw,0,0,0,0,0,0,0,0,0,0,0,0
UCNBlftXlKWgKByxA43ZE69w,0,0,0,0,0,0,0,0,0,0,0,0
UCFAY2SDsmZQM-M0sYwU2Kkg,0,0,0,0,0,0,0,0,0,0,0,0
UCTwfjCfI1E98gSRXvFeipqw,0,0,1,0,0,0,0,0,1,0,0,0
UCNzVOsgJW2YbjNx-I0rZrOg,0,0,1,0,0,0,0,0,0,0,0,0
UCNqmmckGo2NEToV_l8upJxg,0,0,0,0,0,0,0,0,0,0,0,0
UC472FfyZD8eQBjgyJYs4QPA,0,0,0,0,0,0,0,0,0,0,0,0
UCUoTHtplln4H6jVZZyWXapw,0,0,0,0,0,0,0,0,0,0,0,0
UCn4fnhBLu54sMT04sOIvBkQ,0,0,0,0,0,0,0,0,0,0,0,0
UCfl4d1jiBqqGfbW33GJ5u2A,0,0,0,0,0,0,0,0,0,0,0,0
UCjlvzsw4fDMw60cDqPC4aJA,0,0,0,0,0,0,0,0,0,0,0,0
UCfQO-yhr3ECSksNDkiVe_rg,0,0,0,0,0,0,0,0,0,0,0,0
UCmPdC-x5cbRx2n8YpuVrq0A,0,0,0,0,0,0,0,0,0,0,0,0
UCmxGO04h7fECstn7rVn3lPA,0,0,0,0,0,0,0,0,0,0,0,0
UC5OgxhdZzlmuyGzuI7rrNDg,0,0,0,0,0,0,0,0,0,0,0,0
UC9a0m5kqBqO3_qPWcdNKJgQ,0,0,0,0,0,0,0,0,0,0,0,0
UCqz6ZXFmEQXvrdkWL3Wj_Tg,0,0,0,0,0,0,0,0,0,0,0,0
UCRDlNXEq7FRme7fFxfoxvyA,0,0,0,0,0,0,0,0,0,0,0,0
UCDFP_kA7QpmH_XsIxKRoOug,0,0,0,0,0,0,0,0,0,0,0,0
UCbpQVYv7UGlSXlfXsJ5hbMg,0,0,0,0,0,0,0,0,0,0,0,0
UCLlCvdOTqNMVZ97Url1vdSw,0,0,0,0,0,0,0,0,0,0,0,0
UCk7cDqWKk5wuVVYrOrYDtAg,0,0,0,0,0,0,0,0,0,0,0,0
UC284ITkkYi_i8gyhe57gGUA,0,1,1,0,0,0,0,0,0,0,0,0
UCjUcFh_3XIenEFtEukl1_vA,0,0,0,0,0,0,0,0,0,0,0,0
UCO8YuKU9uVZ5hAJo1ZIO-ig,0,0,0,0,0,0,0,0,0,0,0,0
UC7MNeyG3pCEx8Ij9mcss0-A,1,0,0,0,0,0,0,0,0,0,0,0
UCXDhDkZHuO43yYybfE9DxXg,0,0,0,0,0,0,0,0,0,0,0,0
UCifIm974Y7OFsGxN_Q-MqIw,0,0,0,0,0,0,0,1,0,0,0,0
UCGlLMOrZp8uQAYTPcFROftA,0,0,0,0,0,0,0,0,0,0,0,0
UCscRBz9tK_7sbMzTGxnDbFw,0,0,0,0,0,0,0,0,0,0,0,0
UCWWZgBurapVDUD-pP57rfSQ,0,0,0,0,0,0,0,0,0,0,0,0
UCkot3vGQtlFTOJYf974YN2w,1,0,1,0,0,0,1,0,0,0,0,0
UCdKicyl_ve5oyjasiO6njgQ,0,0,0,0,0,0,0,0,0,0,0,0
UCmUJ2usJiEz1FA1WhgVg6lA,0,0,0,0,0,0,0,0,0,0,0,0
UCD3ZiniSUmCoCAWDAeVPYHg,0,0,0,0,0,0,0,0,0,0,0,0
UCO35rF2Re0RO9e-0oL2x7Mw,1,1,0,0,0,0,0,0,0,0,0,0
UCwrMOYpxIBbu9d0ih1esQtg,0,0,0,0,0,0,0,0,0,0,0,0
UChlVnVt9qFtPfR6CYYQUTjQ,0,0,0,0,0,0,0,0,0,0,0,0
UC8nOSCbwWxpKvNwQa_CRKkw,0,0,0,0,0,0,0,0,0,0,0,0
UClx7ps6plxOepID9yfLY8Ww,0,0,0,0,0,0,0,0,0,0,0,0
UCsqz09vso8ki1rcRrtO6e7A,0,0,0,0,0,0,0,0,0,0,0,0
UCXTDyrtsV_MU_YfFfXA6MMQ,0,1,1,0,0,0,0,0,0,0,0,0
UCTng_sJyTuWwW1XFpSfK2Hg,0,0,0,0,0,0,0,0,0,0,0,0
UC1ASeSrQTGtWO3RYOYV8xYw,0,0,0,0,0,0,0,0,0,0,0,0
UC42WRb1LOw8jwJd4eqoi3RQ,0,0,0,0,0,0,0,0,0,0,0,0
UChywlcOh5K5wvnu0YZhrnmw,0,0,0,0,0,0,0,0,0,0,0,0
UCXRCVbIiwhN_AnE6QTNRmJw,0,0,0,0,0,0,0,0,0,0,0,0
UCuo4PXbSAdxKhsxmvIF7Bew,0,0,0,0,0,0,0,0,0,0,0,0
UCafAZdda1GHMuXZEXUtbMUQ,0,0,0,0,0,0,0,0,0,0,0,0
UCPJEHjJgO8nmOxktUhdXyjQ,1,0,1,0,1,0,0,0,0,0,0,0
UC16fhd4QK0N3qIYWg2MqoJg,0,0,0,0,0,0,0,0,0,0,0,0
UCQd6vI5UOOl73o9Wr5PO4iw,0,0,0,0,0,0,0,0,0,0,0,0
UCzGf0DdUJVrsbcWL3e_tK1Q,0,1,1,0,0,0,0,0,0,0,0,0
UCzfIkAJxur-8DJyvxEkYp_A,0,0,0,0,0,0,0,0,0,0,0,0
UCf0lplXzcBctdVEYUt155sg,0,0,0,0,0,0,0,0,0,0,0,0
UCpKaCg153iCvngJ3IOuBh2w,0,0,0,0,0,0,0,0,0,0,0,0
UCE34fwgW7kWr7tc7YiOWtRw,0,1,1,0,0,0,0,0,0,0,0,0
UC8ai7JwuCjOu8HYuads28EA,0,0,0,0,0,0,0,0,0,0,0,0
UCv2q8x0RieXyV63TwKELwAg,0,0,0,0,0,0,0,0,0,0,0,0
UC8ZyvXxO0tvyct3ixFUbdiA,0,0,0,0,0,0,0,0,0,0,0,0
UCNt7ly5bqEhkYgHvbq3eOJQ,0,0,0,0,0,0,0,0,0,0,0,0
UCzc1yj23emZOMBCJ3ShnBqg,0,0,0,0,0,0,0,0,0,0,0,0
UCHJNIjWLG8KW-Nj4sfqC9Qw,0,0,1,0,0,0,0,0,0,0,0,0
UCV9vjMX5lRhNAw0qUuDJAgw,0,0,0,0,0,0,0,0,0,0,0,0
UCFhALvednR_FGZHbeRR_nUQ,0,0,0,0,0,0,0,0,0,0,0,0
UC7-pn1VhkqM4NCy6imGiJSg,0,0,0,0,0,0,0,0,0,0,0,0
UC_Ucb4QsP0Mvg3qwP6ubpbw,0,0,1,0,0,0,0,0,0,0,0,0
UC_tQqQewkPnifm3rKuSCl3g,1,1,1,0,0,0,0,0,0,0,0,0
UCwjB0pnfWjWQ7vUWFYlJvrg,0,1,0,0,0,0,0,0,0,0,0,0
UCB1iTqoEI1Hp2eCr1qe8U5g,0,0,0,0,0,0,0,0,0,0,0,0
UCh40H5hYg4uOs8SPNQv-omg,1,0,1,0,0,0,0,0,0,0,0,0
UCceDx-9-JVy3NIeJomoIa7w,0,0,0,0,0,0,0,0,0,0,0,0
UC0YInpJiDsaEOTjghiZsfWw,0,0,0,0,0,0,0,0,0,0,0,0
UCfwyjN6QZDOhfKZVjW8sPew,0,1,0,0,0,0,0,0,0,1,0,0
UCnn6dzgven-uC_9XXO0E0Yg,0,0,0,0,0,0,0,0,0,0,0,0
UCYej-juCoKZ6WAwWtqaD_EA,1,0,0,0,0,0,0,0,0,0,0,0
UCVBcAurjx0JV_TSHzCYGjrA,0,1,1,0,0,0,0,0,0,0,0,0
UCbmFeuMKVHUbZaqWemQv6rg,0,0,0,0,0,0,0,0,0,0,0,0
UC-qJXZpIFyi747gJdjHYT1A,1,1,1,0,0,0,1,1,0,0,0,0
UCe4A5VhTNhzZGfjYsAP2pcQ,0,1,1,0,0,0,0,0,0,0,0,0
